D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_09_780.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_09_780.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_09_780.jpg,0,1,0,30.18896
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_09_853.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_09_853.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_09_853.jpg,0,1,0,30.19026
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_09_922.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_09_922.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_09_922.jpg,0,1,0,30.19027
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_09_989.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_09_989.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_09_989.jpg,-0.15,1,0,30.18326
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_062.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_062.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_062.jpg,-0.3,1,0,30.16951
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_130.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_130.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_130.jpg,-0.1254979,1,0,30.19089
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_202.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_202.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_202.jpg,0,1,0,30.18865
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_272.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_272.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_272.jpg,0,1,0,30.18999
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_341.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_341.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_341.jpg,0,1,0,30.18953
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_410.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_410.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_410.jpg,0,1,0,30.19034
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_482.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_482.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_482.jpg,0,1,0,30.19034
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_554.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_554.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_554.jpg,-0.2,1,0,30.17934
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_631.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_631.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_631.jpg,-0.4,1,0,30.15784
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_704.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_704.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_704.jpg,-0.3073593,1,0,30.18498
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_778.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_778.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_778.jpg,-0.1094398,1,0,30.19237
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_851.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_851.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_851.jpg,0,1,0,30.18833
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_925.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_925.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_925.jpg,0,1,0,30.19006
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_10_994.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_10_994.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_10_994.jpg,0,1,0,30.19036
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_066.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_066.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_066.jpg,0,1,0,30.19026
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_133.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_133.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_133.jpg,0,1,0,30.19029
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_208.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_208.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_208.jpg,-0.2,1,0,30.18043
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_280.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_280.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_280.jpg,-0.1950326,1,0,30.18285
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_351.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_351.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_351.jpg,0,1,0,30.18938
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_425.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_425.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_425.jpg,0,1,0,30.19011
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_497.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_497.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_497.jpg,0,1,0,30.19021
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_572.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_572.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_572.jpg,0,1,0,30.19029
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_641.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_641.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_641.jpg,0,1,0,30.19042
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_712.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_712.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_712.jpg,0,1,0,30.19033
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_787.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_787.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_787.jpg,0,1,0,30.19027
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_858.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_858.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_858.jpg,0,1,0,30.19059
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_926.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_926.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_926.jpg,0,1,0,30.19028
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_11_998.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_11_998.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_11_998.jpg,0,1,0,30.19029
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_072.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_072.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_072.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_148.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_148.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_148.jpg,0,1,0,30.19029
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_221.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_221.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_221.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_292.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_292.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_292.jpg,0,1,0,30.1892
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_359.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_359.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_359.jpg,-0.1,1,0,30.1872
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_433.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_433.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_433.jpg,-0.3,1,0,30.16832
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_502.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_502.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_502.jpg,-0.45,1,0,30.15156
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_571.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_571.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_571.jpg,-0.6500001,1,0,30.12718
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_644.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_644.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_644.jpg,-0.8500001,1,0,30.10466
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_716.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_716.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_716.jpg,-0.8355195,1,0,30.12506
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_790.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_790.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_790.jpg,-0.6110697,1,0,30.1902
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_860.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_860.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_860.jpg,-0.4610696,1,0,30.20301
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_12_935.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_12_935.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_12_935.jpg,0.1878853,1,0,30.14552
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_008.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_008.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_008.jpg,0,1,0,30.18958
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_078.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_078.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_078.jpg,0,1,0,30.18982
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_152.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_152.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_152.jpg,0.1,1,0,30.18467
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_222.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_222.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_222.jpg,0.25,1,0,30.17147
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_292.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_292.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_292.jpg,0.45,1,0,30.14908
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_365.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_365.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_365.jpg,0.3504827,1,0,30.182
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_436.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_436.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_436.jpg,0.1580711,1,0,30.19238
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_507.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_507.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_507.jpg,0,1,0,30.18555
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_577.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_577.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_577.jpg,0,1,0,30.18923
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_651.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_651.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_651.jpg,0,1,0,30.19013
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_722.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_722.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_722.jpg,0,1,0,30.19024
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_790.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_790.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_790.jpg,0,1,0,30.19031
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_861.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_861.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_861.jpg,0,1,0,30.19028
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_13_929.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_13_929.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_13_929.jpg,0,1,0,30.19032
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_001.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_001.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_001.jpg,0,1,0,30.19027
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_073.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_073.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_073.jpg,0,1,0,30.19028
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_145.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_145.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_145.jpg,0,1,0,30.19014
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_216.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_216.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_216.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_285.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_285.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_285.jpg,0,1,0,30.19031
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_357.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_357.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_357.jpg,0,1,0,30.19045
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_428.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_428.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_428.jpg,0,1,0,30.19032
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_498.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_498.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_498.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_567.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_567.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_567.jpg,0,1,0,30.19028
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_639.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_639.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_639.jpg,0,1,0,30.19031
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_711.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_711.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_711.jpg,0,1,0,30.19027
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_784.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_784.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_784.jpg,0,1,0,30.19032
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_853.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_853.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_853.jpg,0,1,0,30.19033
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_926.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_926.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_926.jpg,-0.1,1,0,30.18767
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_14_994.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_14_994.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_14_994.jpg,-0.25,1,0,30.17478
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_066.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_066.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_066.jpg,-0.369546,1,0,30.16402
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_134.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_134.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_134.jpg,-0.1908302,1,0,30.19061
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_206.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_206.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_206.jpg,0,1,0,30.18687
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_276.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_276.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_276.jpg,0,1,0,30.19019
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_350.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_350.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_350.jpg,-0.15,1,0,30.18685
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_424.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_424.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_424.jpg,-0.35,1,0,30.1669
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_492.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_492.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_492.jpg,-0.5000001,1,0,30.15016
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_560.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_560.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_560.jpg,-0.469167,1,0,30.16912
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_632.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_632.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_632.jpg,-0.2027487,1,0,30.19519
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_704.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_704.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_704.jpg,0,1,0,30.18553
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_772.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_772.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_772.jpg,0,1,0,30.18802
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_844.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_844.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_844.jpg,0,1,0,30.19011
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_918.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_918.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_918.jpg,0,1,0,30.19036
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_15_988.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_15_988.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_15_988.jpg,0,1,0,30.18998
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_060.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_060.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_060.jpg,0,1,0,30.18936
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_129.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_129.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_129.jpg,0,1,0,30.19031
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_205.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_205.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_205.jpg,-0.2,1,0,30.17998
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_280.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_280.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_280.jpg,-0.03090797,1,0,30.18997
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_350.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_350.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_350.jpg,0,1,0,30.19016
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_417.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_417.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_417.jpg,0,1,0,30.19026
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_485.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_485.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_485.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_560.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_560.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_560.jpg,0,1,0,30.19028
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_636.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_636.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_636.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_707.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_707.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_707.jpg,0,1,0,30.19031
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_782.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_782.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_782.jpg,0,1,0,30.1903
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_854.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_854.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_854.jpg,0,1,0,30.19029
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_16_927.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_16_927.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_16_927.jpg,-0.05,1,0,30.18972
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_000.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_000.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_000.jpg,-0.2,1,0,30.17981
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_070.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_070.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_070.jpg,-0.1941655,1,0,30.18604
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_141.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_141.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_141.jpg,-0.02841512,1,0,30.1902
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_212.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_212.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_212.jpg,0,1,0,30.18978
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_285.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_285.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_285.jpg,-0.1,1,0,30.18926
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_356.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_356.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_356.jpg,-0.25,1,0,30.17727
D:\pratikgujral\dataset\IMG\center_2018_07_16_17_13_17_426.jpg,D:\pratikgujral\dataset\IMG\left_2018_07_16_17_13_17_426.jpg,D:\pratikgujral\dataset\IMG\right_2018_07_16_17_13_17_426.jpg,-0.3025953,1,0,30.17762
